display_position,editorial_player_key,editorial_team_abbr,editorial_team_full_name,editorial_team_key,eligible_positions,is_undroppable,player_id,player_key,position_type,primary_position,uniform_number,bye_weeks.week,headshot.size,headshot.url,name.ascii_first,name.ascii_last,name.first,name.full,name.last,draft_analysis.average_pick,draft_analysis.average_round,draft_analysis.average_cost,draft_analysis.percent_drafted,status,has_player_notes,player_notes_last_timestamp
K,nfl.p.6154,Buf,Buffalo Bills,nfl.t.2,['K'],0,6154,273.p.6154,K,K,8,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Billy,Cundiff,Billy,Billy Cundiff,Cundiff,141.8,14.9,1.0,0.51,,,
QB,nfl.p.6169,Min,Minnesota Vikings,nfl.t.16,['QB'],0,6169,273.p.6169,O,QB,13,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Shaun,Hill,Shaun,Shaun Hill,Hill,0.0,0.0,0.0,0.0,,,
K,nfl.p.6243,Atl,Atlanta Falcons,nfl.t.1,['K'],0,6243,273.p.6243,K,K,3,7,small,https://s.yimg.com/iu/api/res/1.2/xO7MQb_zF5jKFgmgepf5tw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222018/6243.png,Matt,Bryant,Matt,Matt Bryant,Bryant,124.1,13.1,1.2,0.78,,,
QB,nfl.p.6337,Ari,Arizona Cardinals,nfl.t.22,['QB'],0,6337,273.p.6337,O,QB,3,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Carson,Palmer,Carson,Carson Palmer,Palmer,126.2,13.4,2.0,0.8,,,
WR,nfl.p.6339,Hou,Houston Texans,nfl.t.34,['WR'],0,6339,273.p.6339,O,WR,81,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Andre,Johnson,Andre,Andre Johnson,Johnson,25.4,3.1,31.3,1.0,,,
QB,nfl.p.6343,Pit,Pittsburgh Steelers,nfl.t.23,['QB'],0,6343,273.p.6343,O,QB,4,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Byron,Leftwich,Byron,Byron Leftwich,Leftwich,0.0,0.0,0.0,0.0,,,
WR,nfl.p.6353,Hou,Houston Texans,nfl.t.34,['WR'],0,6353,273.p.6353,O,WR,89,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Bryant,Johnson,Bryant,Bryant Johnson,Johnson,0.0,0.0,0.0,0.0,,,
QB,nfl.p.6355,LAC,Los Angeles Chargers,nfl.t.24,['QB'],0,6355,273.p.6355,O,QB,8,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Kyle,Boller,Kyle,Kyle Boller,Boller,0.0,0.0,0.0,0.0,,,
QB,nfl.p.6358,Atl,Atlanta Falcons,nfl.t.1,['QB'],0,6358,273.p.6358,O,QB,8,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Rex,Grossman,Rex,Rex Grossman,Grossman,0.0,0.0,0.0,0.0,,,
RB,nfl.p.6359,Cle,Cleveland Browns,nfl.t.5,['RB'],0,6359,273.p.6359,O,RB,26,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Willis,McGahee,Willis,Willis McGahee,McGahee,87.6,9.5,5.8,0.97,,,
TE,nfl.p.6360,Ind,Indianapolis Colts,nfl.t.11,['TE'],0,6360,273.p.6360,O,TE,87,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Dallas,Clark,Dallas,Dallas Clark,Clark,132.1,13.8,1.2,0.3,,,
WR,nfl.p.6390,Buf,Buffalo Bills,nfl.t.2,['WR'],0,6390,273.p.6390,O,WR,81,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Anquan,Boldin,Anquan,Anquan Boldin,Boldin,106.8,11.5,3.5,1.0,,,
TE,nfl.p.6405,LV,Las Vegas Raiders,nfl.t.13,['TE'],0,6405,273.p.6405,O,TE,82,5,small,https://s.yimg.com/iu/api/res/1.2/bh1BCYj8SbnytjpCs_OsVQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/6405.png,Jason,Witten,Jason,Jason Witten,Witten,70.5,7.7,9.9,1.0,,,
WR,nfl.p.6407,Cle,Cleveland Browns,nfl.t.5,['WR'],0,6407,273.p.6407,O,WR,13,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Nate,Burleson,Nate,Nate Burleson,Burleson,136.1,14.3,2.9,0.16,,,
TE,nfl.p.6427,Ten,Tennessee Titans,nfl.t.10,['TE'],0,6427,273.p.6427,O,TE,80,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Visanthe,Shiancoe,Visanthe,Visanthe Shiancoe,Shiancoe,0.0,0.0,0.0,0.0,,,
QB,nfl.p.6446,GB,Green Bay Packers,nfl.t.9,['QB'],0,6446,273.p.6446,O,QB,9,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Seneca,Wallace,Seneca,Seneca Wallace,Wallace,0.0,0.0,0.0,0.0,,,
WR,nfl.p.6460,SF,San Francisco 49ers,nfl.t.25,['WR'],0,6460,273.p.6460,O,WR,84,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Brandon,Lloyd,Brandon,Brandon Lloyd,Lloyd,49.3,5.6,15.3,1.0,,,
RB,nfl.p.6470,LAR,Los Angeles Rams,nfl.t.14,['RB'],0,6470,273.p.6470,O,RB,30,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Ovie,Mughelli,Ovie,Ovie Mughelli,Mughelli,0.0,0.0,0.0,0.0,,,
TE,nfl.p.6492,Cin,Cincinnati Bengals,nfl.t.4,['TE'],0,6492,273.p.6492,O,TE,86,8,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Donald,Lee,Donald,Donald Lee,Lee,0.0,0.0,0.0,0.0,,,
K,nfl.p.6558,NYG,New York Giants,nfl.t.19,['K'],0,6558,273.p.6558,K,K,3,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Josh,Brown,Josh,Josh Brown,Brown,0.0,0.0,0.0,0.0,,,
WR,nfl.p.6591,Ten,Tennessee Titans,nfl.t.10,['WR'],0,6591,273.p.6591,O,WR,87,11,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Kevin,Walter,Kevin,Kevin Walter,Walter,0.0,0.0,0.0,0.0,,,
QB,nfl.p.6624,Dal,Dallas Cowboys,nfl.t.6,['QB'],0,6624,273.p.6624,O,QB,9,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Tony,Romo,Tony,Tony Romo,Romo,61.5,6.7,12.1,1.0,,,
TE,nfl.p.6663,LAC,Los Angeles Chargers,nfl.t.24,['TE'],0,6663,273.p.6663,O,TE,85,7,small,https://s.yimg.com/iu/api/res/1.2/v1NgjvRsbRI2taocVY5Ajg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09092017/6663.png,Antonio,Gates,Antonio,Antonio Gates,Gates,45.9,5.2,19.5,1.0,,,
WR,nfl.p.6664,SF,San Francisco 49ers,nfl.t.25,['WR'],0,6664,273.p.6664,O,WR,14,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Kassim,Osgood,Kassim,Kassim Osgood,Osgood,0.0,0.0,0.0,0.0,,,
TE,nfl.p.6669,Det,Detroit Lions,nfl.t.8,['TE'],0,6669,273.p.6669,O,TE,89,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Will,Heller,Will,Will Heller,Heller,0.0,0.0,0.0,0.0,,,
QB,nfl.p.6760,NYG,New York Giants,nfl.t.19,['QB'],0,6760,273.p.6760,O,QB,10,11,small,https://s.yimg.com/iu/api/res/1.2/u7VFFiHOaJ_TXf4yrIlkqg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222019/6760.png,Eli,Manning,Eli,Eli Manning,Manning,49.6,5.6,13.5,1.0,,,
WR,nfl.p.6762,Ari,Arizona Cardinals,nfl.t.22,['WR'],0,6762,273.p.6762,O,WR,11,10,small,https://s.yimg.com/iu/api/res/1.2/kh015VZJsSUj2OlzM.1wMg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/6762.png,Larry,Fitzgerald,Larry,Larry Fitzgerald,Fitzgerald,12.9,1.9,39.8,1.0,,,
QB,nfl.p.6763,Ind,Indianapolis Colts,nfl.t.11,['QB'],0,6763,273.p.6763,O,QB,17,4,small,https://s.yimg.com/iu/api/res/1.2/TC_agAYvJawc4Qy97OnHEg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/6763.png,Philip,Rivers,Philip,Philip Rivers,Rivers,77.5,8.4,10.0,1.0,,,
TE,nfl.p.6765,NYJ,New York Jets,nfl.t.20,['TE'],0,6765,273.p.6765,O,TE,81,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Kellen,Winslow,Kellen,Kellen Winslow,Winslow,128.1,13.5,1.3,0.1,,,
QB,nfl.p.6770,Pit,Pittsburgh Steelers,nfl.t.23,['QB'],0,6770,273.p.6770,O,QB,7,4,small,https://s.yimg.com/iu/api/res/1.2/eJZ0LFRWyvOtY970yXxZag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/6770.png,Ben,Roethlisberger,Ben,Ben Roethlisberger,Roethlisberger,93.0,10.1,6.2,1.0,,,
WR,nfl.p.6772,Jax,Jacksonville Jaguars,nfl.t.30,['WR'],0,6772,273.p.6772,O,WR,83,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Lee,Evans,Lee,Lee Evans,Evans,0.0,0.0,0.0,0.0,,,
RB,nfl.p.6783,NE,New England Patriots,nfl.t.17,['RB'],0,6783,273.p.6783,O,RB,39,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Steven,Jackson,Steven,Steven Jackson,Jackson,39.4,4.6,17.1,1.0,,,
WR,nfl.p.6788,NE,New England Patriots,nfl.t.17,['WR'],0,6788,273.p.6788,O,WR,10,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Michael,Jenkins,Michael,Michael Jenkins,Jenkins,0.0,0.0,0.0,0.0,,,
TE,nfl.p.6791,NE,New England Patriots,nfl.t.17,['TE'],0,6791,273.p.6791,O,TE,84,9,small,https://s.yimg.com/iu/api/res/1.2/VyZqSxpDN9yagYsG2uQb8Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/6791.png,Ben,Watson,Ben,Ben Watson,Watson,0.0,0.0,0.0,0.0,,,
WR,nfl.p.6809,Was,Washington Commanders,nfl.t.28,['WR'],0,6809,273.p.6809,O,WR,87,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Devery,Henderson,Devery,Devery Henderson,Henderson,0.0,0.0,0.0,0.0,,,
RB,nfl.p.6814,Jax,Jacksonville Jaguars,nfl.t.30,['RB'],0,6814,273.p.6814,O,RB,33,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Greg,Jones,Greg,Greg Jones,Jones,0.0,0.0,0.0,0.0,,,
K,nfl.p.6824,TB,Tampa Bay Buccaneers,nfl.t.27,['K'],0,6824,273.p.6824,K,K,3,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Nate,Kaeding,Nate,Nate Kaeding,Kaeding,140.1,14.8,1.1,0.4,,,
TE,nfl.p.6827,NE,New England Patriots,nfl.t.17,['TE'],0,6827,273.p.6827,O,TE,88,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Ben,Hartsock,Ben,Ben Hartsock,Hartsock,0.0,0.0,0.0,0.0,,,
TE,nfl.p.6840,Was,Washington Commanders,nfl.t.28,['TE'],0,6840,273.p.6840,O,TE,47,10,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Chris,Cooley,Chris,Chris Cooley,Cooley,0.0,0.0,0.0,0.0,,,
QB,nfl.p.6849,Atl,Atlanta Falcons,nfl.t.1,['QB'],0,6849,273.p.6849,O,QB,8,7,small,https://s.yimg.com/iu/api/res/1.2/qB86n7IlQ3_2xryGEzajIg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/6849.1.png,Matt,Schaub,Matt,Matt Schaub,Schaub,114.3,12.2,3.8,0.95,,,
QB,nfl.p.6865,Dal,Dallas Cowboys,nfl.t.6,['QB'],0,6865,273.p.6865,O,QB,3,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Luke,McCown,Luke,Luke McCown,McCown,0.0,0.0,0.0,0.0,,,
WR,nfl.p.6867,Car,Carolina Panthers,nfl.t.29,['WR'],0,6867,273.p.6867,O,WR,82,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Jerricho,Cotchery,Jerricho,Jerricho Cotchery,Cotchery,0.0,0.0,0.0,0.0,,,
RB,nfl.p.6878,Ind,Indianapolis Colts,nfl.t.11,['RB'],0,6878,273.p.6878,O,RB,37,4,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Mewelde,Moore,Mewelde,Mewelde Moore,Moore,0.0,0.0,0.0,0.0,,,
K,nfl.p.6896,Jax,Jacksonville Jaguars,nfl.t.30,['K'],0,6896,273.p.6896,K,K,3,6,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Josh,Scobee,Josh,Josh Scobee,Scobee,117.7,12.4,1.1,0.02,,,
RB,nfl.p.6913,Atl,Atlanta Falcons,nfl.t.1,['RB'],0,6913,273.p.6913,O,RB,33,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Michael,Turner,Michael,Michael Turner,Turner,44.0,5.0,18.3,1.0,,,
K,nfl.p.7022,TB,Tampa Bay Buccaneers,nfl.t.27,['K'],0,7022,273.p.7022,K,K,1,5,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Lawrence,Tynes,Lawrence,Lawrence Tynes,Tynes,121.9,13.0,1.6,0.04,,,
WR,nfl.p.7027,LAR,Los Angeles Rams,nfl.t.14,['WR'],0,7027,273.p.7027,O,WR,19,9,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Wes,Welker,Wes,Wes Welker,Welker,30.7,3.7,27.8,1.0,,,
WR,nfl.p.7109,KC,Kansas City Chiefs,nfl.t.12,['WR'],0,7109,273.p.7109,O,WR,15,7,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Terrance,Copper,Terrance,Terrance Copper,Copper,0.0,0.0,0.0,0.0,,,
